player_name,role,mean_score,sd_score,q025,q50,q975,mean_elo_like,sd_elo_like,n_boot
Matt Peart,Blocker,-3.971104481618657e-5,1.5420976557217407e-5,-5.007010805750742e-5,-3.971104481618657e-5,-2.935198157486572e-5,999.9931016946742,0.0026788574934179825,2
Malik Reed,Rusher,-4.101067244409148e-5,2.364585973686723e-6,-4.259908648194934e-5,-4.101067244409148e-5,-3.942225840623362e-5,999.9928759262314,4.107301399491691e-4,2
Raekwon Davis,Rusher,-4.169692380218745e-5,1.5335122156954963e-5,-5.199831422631904e-5,-4.169692380218745e-5,-3.139553337805587e-5,999.9927567121601,0.0026639430565912627,2
Marcus Cannon,Blocker,-4.180025981277525e-5,3.32895485414289e-5,-6.416256205324421e-5,-4.180025981277525e-5,-1.9437957572306283e-5,999.9927387608564,0.005783027410949138,2
Netane Muti,Blocker,-4.244493917785791e-5,2.3680768921099386e-5,-5.8352529851287885e-5,-4.244493917785791e-5,-2.653734850442794e-5,999.9926267685801,0.004113811424102554,2
Cameron Erving,Blocker,-4.275714267842582e-5,1.5600626059247914e-5,-5.3236885731813106e-5,-4.275714267842582e-5,-3.227739962503854e-5,999.9925725332771,0.002710065808483383,2
Conor Mcdermott,Blocker,-4.383321601490606e-5,2.8759988179728123e-5,-6.315277955020024e-5,-4.383321601490606e-5,-2.4513652479611882e-5,999.9923856001922,0.004996162182637283,2
Cam Sample,Rusher,-4.3947175299810086e-5,2.017614115736406e-5,-5.750052721883176e-5,-4.3947175299810086e-5,-3.0393823380788415e-5,999.9923658034368,0.003504995224596,2
Alex Okafor,Rusher,-4.405205208572384e-5,7.90474516441537e-6,-4.936207604956804e-5,-4.405205208572384e-5,-3.874202812187964e-5,999.992347584473,0.0013731543660024546,2
Armon Watts,Rusher,-4.413844582887653e-5,5.894607600735577e-5,-8.373555739455851e-5,-4.413844582887653e-5,-4.541334263194561e-6,999.9923325763427,0.010240022732204342,2
Naquan Jones,Rusher,-4.520632510777447e-5,2.1645402695486156e-5,-5.974665558389171e-5,-4.520632510777447e-5,-3.066599463165722e-5,999.9921470667114,0.0037601510634450094,2
Isaiah Prince,Blocker,-4.545427828340461e-5,1.3484489394911035e-5,-5.4512503480785305e-5,-4.545427828340461e-5,-3.639605308602391e-5,999.992103992833,0.002342455217911506,2
Trent Brown,Blocker,-4.58759165177371e-5,5.864423317614535e-6,-4.981535133858916e-5,-4.58759165177371e-5,-4.1936481696885036e-5,999.9920307467696,0.0010187951908241866,2
Mike Mcglinchey,Blocker,-4.60153115288136e-5,3.591291816259042e-5,-7.013986609553057e-5,-4.60153115288136e-5,-2.189075696209664e-5,999.9920065313759,0.0062386723585231224,2
Bobby Massie,Blocker,-4.695194916569846e-5,2.946999824205517e-5,-6.674846298428567e-5,-4.695194916569846e-5,-2.7155435347111256e-5,999.991843820753,0.005119422531046526,2
Jason Peters,Blocker,-4.803254668322518e-5,5.806040783543461e-6,-5.1932762952619956e-5,-4.803254668322518e-5,-4.41323304138304e-5,999.9916561017375,0.0010086531058656604,2
Brandon Shell,Blocker,-4.8478692863940164e-5,4.146500985540328e-6,-5.126411088075882e-5,-4.8478692863940164e-5,-4.569327484712151e-5,999.9915785982078,7.202804826038937e-4,2
Jalen Mayfield,Blocker,-4.853988745436841e-5,8.08096786789568e-6,-5.396828927341106e-5,-4.853988745436841e-5,-4.3111485635325764e-5,999.9915679676185,0.001403767385129473,2
Christian Darrisaw,Blocker,-5.022673682228901e-5,4.367948282995822e-6,-5.316091238052857e-5,-5.022673682228901e-5,-4.729256126404945e-5,999.9912749318696,7.587498184142648e-4,2
Hakeem Adeniji,Blocker,-5.051013190981212e-5,4.465906922439698e-5,-8.050992606536015e-5,-5.051013190981212e-5,-2.051033775426409e-5,999.9912257011005,0.00775803441621584,2
Cameron Jordan,Rusher,-5.1319423308563754e-5,2.4944104596196695e-5,-6.80756615436311e-5,-5.1319423308563754e-5,-3.45631850734964e-5,999.991085112785,0.004333275309100944,2
Penei Sewell,Blocker,-5.164891528728488e-5,3.1152682482303143e-5,-7.257577467090341e-5,-5.164891528728488e-5,-3.072205590366635e-5,999.9910278741658,0.0054118157556745,2
Marlon Davidson,Rusher,-5.345344503017396e-5,1.0046823687615959e-5,-6.0202413331127893e-5,-5.345344503017396e-5,-4.670447672922003e-5,999.9907143952419,0.001745271519010905,2
Daryl Williams,Blocker,-5.412394974904933e-5,1.2872363684785439e-5,-6.277097861789001e-5,-5.412394974904933e-5,-4.547692088020865e-5,999.990597916642,0.002236199123206653,2
Cam Robinson,Blocker,-5.500562614434306e-5,2.6243122076067384e-5,-7.263448124486202e-5,-5.500562614434306e-5,-3.73767710438241e-5,999.9904447537647,0.0045588567259422725,2
Shamar Stephen,Rusher,-5.507785844332299e-5,2.0589913329861003e-5,-6.890916241593159e-5,-5.507785844332299e-5,-4.124655447071439e-5,999.9904322057291,0.0035768748130890304,2
Corey Peters,Rusher,-5.519190805368645e-5,2.8577236824368866e-5,-7.438870810246733e-5,-5.519190805368645e-5,-3.599510800490556e-5,999.9904123932827,0.004964333988115568,2
Dean Lowry,Rusher,-5.637064794326747e-5,5.300716205254994e-6,-5.993141169845464e-5,-5.637064794326747e-5,-5.28098841880803e-5,999.9902076251907,9.207882030089259e-4,2
Colton Mckivitz,Blocker,-5.788936779506874e-5,8.299829416838334e-5,-1.1364359159677951e-4,-5.788936779506874e-5,-2.1351439933579683e-6,999.9899437965303,0.01441832098211359,2
Dorance Armstrong,Rusher,-5.8004791063342946e-5,2.8946854932257885e-5,-7.744988260913462e-5,-5.8004791063342946e-5,-3.855969951755127e-5,999.9899237454549,0.005028543229935995,2
Isaiahh Loudermilk,Rusher,-5.8404131891296324e-5,1.8115439220497455e-5,-7.05732043124335e-5,-5.8404131891296324e-5,-4.623505947015915e-5,999.9898543728477,0.0031470146325384353,2
Daniel Brunskill,Blocker,-5.897645884756964e-5,5.558312586736844e-5,-9.631450380691318e-5,-5.897645884756963e-5,-2.1638413888226086e-5,999.9897549494721,0.009655737424144935,2
Grover Stewart,Rusher,-5.908904444262777e-5,2.3848656767583514e-5,-7.510941401904908e-5,-5.908904444262777e-5,-4.306867486620646e-5,999.9897353913509,0.004142976530231193,2
D.J. Reader,Rusher,-5.990893241605233e-5,3.129198985298439e-5,-8.092937172682495e-5,-5.990893241605233e-5,-3.8888493105279724e-5,999.9895929622219,0.005436015924574507,2
Laken Tomlinson,Blocker,-6.12242098979135e-5,4.660515392989213e-5,-9.253128926087963e-5,-6.122420989791348e-5,-2.9917130534947365e-5,999.989364475121,0.008096184988238112,2
Adetokunbo Ogundeji,Rusher,-6.136601844530853e-5,4.618099517627668e-6,-6.446823345616195e-5,-6.136601844530853e-5,-5.826380343445513e-5,999.9893398404531,8.022055386851354e-4,2
Steven Means,Rusher,-6.472656760536655e-5,3.323482142354212e-5,-8.70521068254716e-5,-6.472656760536655e-5,-4.240102838526149e-5,999.9887560532705,0.0057734393042902735,2
Josh Tupou,Rusher,-6.548259033108421e-5,2.8224016218680874e-5,-8.444211392860513e-5,-6.548259033108421e-5,-4.652306673356327e-5,999.9886247186714,0.004903054316588391,2
Jonah Williams,Blocker,-6.787015589153621e-5,3.356433717891646e-5,-9.041704779551764e-5,-6.787015589153621e-5,-4.532326398755481e-5,999.9882099560521,0.00583068205401088,2
Chris Wormley,Rusher,-6.823540490470037e-5,5.104346579058738e-5,-1.0252392666069888e-4,-6.823540490470037e-5,-3.3946883148701864e-5,999.9881465057997,0.008867198728285945,2
Arik Armstead,Rusher,-6.82560454630096e-5,7.556601001677623e-5,-1.19017621667579e-4,-6.82560454630096e-5,-1.7494469258440196e-5,999.9881429201675,0.013127119951582349,2
Deshawn Williams,Rusher,-6.831575475508428e-5,1.0198916447416335e-5,-7.516689158677123e-5,-6.831575475508428e-5,-6.146461792339733e-5,999.988132547601,0.001771692737547709,2
Storm Norton,Blocker,-6.85861546692378e-5,2.6469834300477215e-5,-8.636730403345193e-5,-6.85861546692378e-5,-5.0805005305023665e-5,999.9880855743248,0.00459832170572447,2
Carlos Watkins,Rusher,-7.355626012325772e-5,6.424739183922391e-6,-7.787208793534885e-5,-7.355626012325772e-5,-6.92404323111666e-5,999.9872221785756,0.00111605099391337,2
George Fant,Blocker,-7.358388442641137e-5,1.5843155365382513e-5,-8.422654689095268e-5,-7.358388442641137e-5,-6.294122196187006e-5,999.9872173797426,0.0027521974641666826,2
Kerry Hyder Jr.,Rusher,-7.36383963501417e-5,7.634139528314163e-6,-7.876664058768717e-5,-7.36383963501417e-5,-6.851015211259625e-5,999.9872079100514,0.0013262263847619647,2
Derrick Nnadi,Rusher,-7.54993059338074e-5,1.7420241007645494e-5,-8.7201377952897e-5,-7.54993059338074e-5,-6.379723391471781e-5,999.9868846369461,0.0030261653010261406,2
Max Scharping,Blocker,-7.55293490135682e-5,1.9660632125674587e-5,-8.873640699712285e-5,-7.55293490135682e-5,-6.232229103001354e-5,999.9868794179285,0.0034153611008399267,2
Blake Hance,Blocker,-7.55890460517037e-5,1.1262998379497454e-5,-8.315498145580765e-5,-7.55890460517037e-5,-6.802311064759972e-5,999.9868690474909,0.0019565427021159994,2
Bilal Nichols,Rusher,-7.575518539948732e-5,1.2262945001181095e-5,-8.39928363887575e-5,-7.575518539948732e-5,-6.751753441021713e-5,999.9868401861302,0.0021302512221062684,2
Alex Mack,Blocker,-7.609925726019075e-5,2.2334237685058118e-5,-9.110231363394065e-5,-7.609925726019075e-5,-6.109620088644085e-5,999.9867804147259,0.0038798139574095294,2
Malik Jackson,Rusher,-7.619341343840898e-5,2.106754507657863e-5,-9.03455672256809e-5,-7.619341343840898e-5,-6.204125965113706e-5,999.9867640581224,0.003659766913322633,2
Zach Allen,Rusher,-7.71183662891441e-5,1.6923284897614225e-5,-8.848660732464627e-5,-7.71183662891441e-5,-6.575012525364194e-5,999.9866033773549,0.002939835182449171,2
Kaleb McGary,Blocker,-7.961762962909336e-5,4.6897460138226534e-5,-1.1112106610905085e-4,-7.961762962909336e-5,-4.811419314913586e-5,999.9861692108439,0.008146882745052502,2
Shy Tuttle,Rusher,-7.97215857224896e-5,2.7852533644585393e-5,-9.843156536513677e-5,-7.97215857224896e-5,-6.101160607984244e-5,999.9861511518208,0.004838521183816208,2
Johnathan Hankins,Rusher,-8.225399118327791e-5,2.7482002213764357e-5,-1.0071506580291757e-4,-8.225399118327791e-5,-6.379291656363825e-5,999.9857112279337,0.004774153281484931,2
Spencer Brown,Blocker,-8.556824124252802e-5,4.38793616390204e-5,-1.150442657031618e-4,-8.556824124252802e-5,-5.6092216781894245e-5,999.9851354837288,0.007622585335443994,2
Michael Brockers,Rusher,-8.88372441224653e-5,1.961500411280425e-5,-1.0201365142257292e-4,-8.88372441224653e-5,-7.56608368223577e-5,999.984567599764,0.0034075157357549572,2
Justin Ellis,Rusher,-8.940318241676715e-5,2.043677696880173e-5,-1.0313161681799208e-4,-8.940318241676715e-5,-7.567474801554223e-5,999.9844692862127,0.0035502723024422914,2
Dion Dawkins,Blocker,-8.99402563145994e-5,8.743147285444997e-6,-9.581347811232776e-5,-8.99402563145994e-5,-8.406703451687104e-5,999.9843759869206,0.0015188807644745724,2
Dexter Lawrence,Rusher,-9.251750421941527e-5,5.832006879858291e-6,-9.643516325145594e-5,-9.251750421941527e-5,-8.859984518737459e-5,999.9839282731032,0.001013082846336083,2
Adam Butler,Rusher,-9.582313027266523e-5,1.3777689780920738e-5,-1.050783132521802e-4,-9.582313027266523e-5,-8.656794729315027e-5,999.9833540270415,0.0023933893418809147,2
Isaiah Wynn,Blocker,-9.600346511617514e-5,6.286073063396077e-7,-9.642573298074047e-5,-9.600346511617514e-5,-9.558119725160981e-5,999.9833226996706,1.0924079004497739e-4,2
D.J. Wonnum,Rusher,-9.616353068598121e-5,5.7358906538836395e-6,-1.0001662350461159e-4,-9.616353068598121e-5,-9.231043786735082e-5,999.9832948934331,9.964667801809735e-4,2
Brandon Williams,Rusher,-9.714383359955737e-5,3.5362423094326777e-5,-1.2089859231028431e-4,-9.714383359955737e-5,-7.338907488883043e-5,999.9831245973746,0.006143041570359889,2
Alex Leatherwood,Blocker,-1.0090374916229626e-4,4.1025077640796306e-5,-1.2846240423088236e-4,-1.0090374916229626e-4,-7.334509409371017e-5,999.9824714331421,0.007126826451865676,2
Nick Williams,Rusher,-1.0093355507928964e-4,3.206784323915408e-5,-1.2247517502110103e-4,-1.0093355507928964e-4,-7.939193513747826e-5,999.982466255324,0.005570795462373355,2
Duane Brown,Blocker,-1.0568734134183572e-4,1.785622378312519e-5,-1.1768228541909643e-4,-1.0568734134183572e-4,-9.3692397264575e-5,999.9816404380672,0.0031019842989072647,2
Morgan Moses,Blocker,-1.0788064576766274e-4,2.4331949286307345e-5,-1.2422566779050608e-4,-1.0788064576766274e-4,-9.153562374481938e-5,999.9812594220635,0.004226933039843862,2
Sheldon Richardson,Rusher,-1.0813191935779668e-4,1.7922783641622905e-5,-1.2017157511599102e-4,-1.0813191935779668e-4,-9.609226359960234e-5,999.9812157713701,0.0031135469306098266,2
Mark Glowinski,Blocker,-1.1082088256148872e-4,7.605621479450359e-5,-1.6191175453243413e-4,-1.1082088256148872e-4,-5.973001059054332e-5,999.9807486506174,0.013212358276197277,2
Eric Fisher,Blocker,-1.1449896088607272e-4,3.659774097157334e-5,-1.3908354616232557e-4,-1.1449896088607272e-4,-8.991437560981987e-5,999.9801097029693,0.006357719297930872,2
Cameron Heyward,Rusher,-1.2046253512989667e-4,1.2075795683986062e-4,-2.0158186678540964e-4,-1.2046253512989665e-4,-3.934320347438366e-5,999.9790737240147,0.020977846236860366,2
Taylor Lewan,Blocker,-1.235686217371452e-4,4.488150844204861e-5,-1.5371783975793638e-4,-1.235686217371452e-4,-9.341940371635404e-5,999.9785341415052,0.007796757098648434,2
Liam Eichenberg,Blocker,-1.2841339331470545e-4,4.344666105789473e-5,-1.575987505359588e-4,-1.2841339331470545e-4,-9.922803609345213e-5,999.9776925184804,0.007547498578040698,2
Charlie Heck,Blocker,-1.3286347108031483e-4,3.805112716325251e-6,-1.354195610349629e-4,-1.3286347108031483e-4,-1.3030738112566672e-4,999.9769194607933,6.609752660214368e-4,2
Ryan Jensen,Blocker,-1.4581596349607e-4,2.5779530852741846e-5,-1.631334005237625e-4,-1.4581596349607e-4,-1.284985264683775e-4,999.9746693824001,0.0044784037144318806,2
D.J. Humphries,Blocker,-2.1535913360140878e-4,3.5472571484521735e-5,-2.3918788465209715e-4,-2.1535913360140878e-4,-1.915303825507204e-4,999.9625884963878,0.0061622573381502396,2
